['price', 'hours', 'minute', 'seconds']
135.95, 9, 45, 3
136.05, 9, 45, 4
134.65, 9, 45, 5
135.2, 9, 45, 6
135.4, 9, 45, 7
135.7, 9, 45, 8
135.5, 9, 45, 9
135.25, 9, 45, 11
135.2, 9, 45, 12
133.0, 9, 45, 13
133.15, 9, 45, 14
132.75, 9, 45, 15
131.65, 9, 45, 16
132.6, 9, 45, 17
131.5, 9, 45, 18
131.55, 9, 45, 19
132.15, 9, 45, 20
131.9, 9, 45, 21
132.15, 9, 45, 22
131.8, 9, 45, 23
131.1, 9, 45, 24
131.3, 9, 45, 25
131.7, 9, 45, 26
132.55, 9, 45, 27
132.3, 9, 45, 28
133.05, 9, 45, 30
134.2, 9, 45, 31
135.85, 9, 45, 32
136.45, 9, 45, 33
137.0, 9, 45, 34
136.65, 9, 45, 35
137.35, 9, 45, 36
137.35, 9, 45, 37
136.65, 9, 45, 38
136.0, 9, 45, 39
137.0, 9, 45, 40
137.35, 9, 45, 41
137.7, 9, 45, 42
137.9, 9, 45, 43
137.85, 9, 45, 44
137.95, 9, 45, 45
138.25, 9, 45, 46
137.8, 9, 45, 47
137.45, 9, 45, 48
136.15, 9, 45, 49
136.45, 9, 45, 51
137.65, 9, 45, 52
137.5, 9, 45, 53
138.0, 9, 45, 54
138.35, 9, 45, 55
139.0, 9, 45, 56
139.3, 9, 45, 57
140.45, 9, 45, 58
141.05, 9, 45, 59
143.3, 9, 46, 0
141.75, 9, 46, 1
142.8, 9, 46, 2
142.8, 9, 46, 3
139.25, 9, 46, 4
139.15, 9, 46, 5
141.35, 9, 46, 6
141.65, 9, 46, 7
140.85, 9, 46, 8
141.1, 9, 46, 10
140.3, 9, 46, 11
138.85, 9, 46, 12
139.3, 9, 46, 13
140.65, 9, 46, 14
139.7, 9, 46, 15
139.3, 9, 46, 16
138.8, 9, 46, 17
137.75, 9, 46, 18
137.65, 9, 46, 19
136.8, 9, 46, 20
137.5, 9, 46, 21
137.1, 9, 46, 22
136.4, 9, 46, 23
136.75, 9, 46, 24
136.5, 9, 46, 25
135.75, 9, 46, 26
136.85, 9, 46, 27
135.7, 9, 46, 28
135.45, 9, 46, 30
135.35, 9, 46, 31
136.1, 9, 46, 32
136.25, 9, 46, 33
137.1, 9, 46, 34
135.25, 9, 46, 35
135.25, 9, 46, 36
135.3, 9, 46, 37
135.9, 9, 46, 38
135.8, 9, 46, 39
135.4, 9, 46, 40
134.95, 9, 46, 41
134.0, 9, 46, 42
133.85, 9, 46, 43
133.0, 9, 46, 44
133.1, 9, 46, 45
133.15, 9, 46, 46
133.4, 9, 46, 47
134.0, 9, 46, 48
133.35, 9, 46, 50
135.15, 9, 46, 51
134.1, 9, 46, 52
133.95, 9, 46, 53
134.3, 9, 46, 54
134.1, 9, 46, 55
134.4, 9, 46, 56
133.0, 9, 46, 57
131.85, 9, 46, 58
132.45, 9, 46, 59
132.25, 9, 47, 0
131.8, 9, 47, 1
132.0, 9, 47, 2
132.0, 9, 47, 3
131.5, 9, 47, 4
130.5, 9, 47, 5
130.85, 9, 47, 6
129.7, 9, 47, 7
129.15, 9, 47, 8
129.2, 9, 47, 10
128.75, 9, 47, 11
129.4, 9, 47, 12
130.55, 9, 47, 13
128.6, 9, 47, 14
129.35, 9, 47, 15
128.7, 9, 47, 16
129.75, 9, 47, 17
129.2, 9, 47, 18
128.3, 9, 47, 19
129.3, 9, 47, 20
129.2, 9, 47, 21
129.0, 9, 47, 22
129.35, 9, 47, 23
130.0, 9, 47, 24
128.55, 9, 47, 25
129.55, 9, 47, 26
128.9, 9, 47, 27
128.3, 9, 47, 28
129.3, 9, 47, 29
129.85, 9, 47, 31
130.2, 9, 47, 32
131.25, 9, 47, 33
131.15, 9, 47, 34
131.65, 9, 47, 35
130.45, 9, 47, 36
131.4, 9, 47, 37
131.7, 9, 47, 38
131.4, 9, 47, 39
130.7, 9, 47, 40
131.8, 9, 47, 41
130.5, 9, 47, 42
130.8, 9, 47, 43
130.8, 9, 47, 44
129.75, 9, 47, 45
130.0, 9, 47, 46
130.3, 9, 47, 47
130.65, 9, 47, 48
129.6, 9, 47, 49
129.8, 9, 47, 50
130.35, 9, 47, 52
130.6, 9, 47, 53
130.2, 9, 47, 54
129.5, 9, 47, 55
129.95, 9, 47, 56
130.55, 9, 47, 57
131.1, 9, 47, 58
131.0, 9, 47, 59
132.65, 9, 48, 0
132.35, 9, 48, 1
133.35, 9, 48, 2
134.15, 9, 48, 3
135.25, 9, 48, 4
135.3, 9, 48, 5
135.05, 9, 48, 6
134.55, 9, 48, 7
134.35, 9, 48, 8
134.5, 9, 48, 9
134.65, 9, 48, 10
134.55, 9, 48, 12
135.0, 9, 48, 13
134.65, 9, 48, 14
133.75, 9, 48, 15
134.0, 9, 48, 16
133.25, 9, 48, 17
132.9, 9, 48, 18
133.75, 9, 48, 19
133.55, 9, 48, 20
133.15, 9, 48, 21
134.0, 9, 48, 22
134.0, 9, 48, 23
133.3, 9, 48, 24
133.0, 9, 48, 25
133.0, 9, 48, 26
133.5, 9, 48, 27
133.0, 9, 48, 28
132.6, 9, 48, 29
132.0, 9, 48, 30
131.6, 9, 48, 32
131.15, 9, 48, 33
132.45, 9, 48, 34
132.25, 9, 48, 35
133.45, 9, 48, 36
133.9, 9, 48, 37
132.95, 9, 48, 38
131.65, 9, 48, 39
130.3, 9, 48, 40
131.0, 9, 48, 41
131.3, 9, 48, 42
132.05, 9, 48, 43
132.7, 9, 48, 44
132.35, 9, 48, 45
131.9, 9, 48, 46
132.05, 9, 48, 47
131.95, 9, 48, 48
131.65, 9, 48, 49
131.3, 9, 48, 50
131.6, 9, 48, 51
130.6, 9, 48, 53
130.45, 9, 48, 54
130.15, 9, 48, 55
130.2, 9, 48, 56
130.2, 9, 48, 57
130.0, 9, 48, 58
130.45, 9, 48, 59
130.65, 9, 49, 0
131.5, 9, 49, 1
131.7, 9, 49, 2
131.95, 9, 49, 3
131.8, 9, 49, 4
131.7, 9, 49, 5
131.25, 9, 49, 6
130.95, 9, 49, 7
131.0, 9, 49, 8
130.9, 9, 49, 9
131.25, 9, 49, 10
131.4, 9, 49, 11
131.75, 9, 49, 12
132.1, 9, 49, 14
132.7, 9, 49, 15
133.4, 9, 49, 16
133.25, 9, 49, 17
133.8, 9, 49, 18
133.55, 9, 49, 19
132.5, 9, 49, 20
132.2, 9, 49, 21
131.85, 9, 49, 22
130.95, 9, 49, 23
130.5, 9, 49, 24
130.25, 9, 49, 25
129.6, 9, 49, 26
129.5, 9, 49, 27
129.4, 9, 49, 28
130.0, 9, 49, 29
130.65, 9, 49, 30
130.0, 9, 49, 31
130.05, 9, 49, 32
130.0, 9, 49, 33
129.2, 9, 49, 35
129.5, 9, 49, 36
129.15, 9, 49, 37
129.0, 9, 49, 38
128.25, 9, 49, 39
128.25, 9, 49, 40
128.05, 9, 49, 41
128.05, 9, 49, 42
127.6, 9, 49, 43
126.75, 9, 49, 44
126.0, 9, 49, 45
125.85, 9, 49, 46
125.0, 9, 49, 47
124.5, 9, 49, 48
124.4, 9, 49, 49
124.45, 9, 49, 50
124.25, 9, 49, 51
124.85, 9, 49, 52
125.4, 9, 49, 53
126.0, 9, 49, 55
126.2, 9, 49, 56
126.3, 9, 49, 57
126.0, 9, 49, 58
126.85, 9, 49, 59
124.9, 9, 50, 0
126.05, 9, 50, 1
125.05, 9, 50, 2
123.25, 9, 50, 3
124.1, 9, 50, 4
123.9, 9, 50, 5
123.4, 9, 50, 6
122.3, 9, 50, 7
123.1, 9, 50, 8
123.4, 9, 50, 9
123.7, 9, 50, 10
124.65, 9, 50, 11
124.45, 9, 50, 12
124.75, 9, 50, 13
124.35, 9, 50, 14
124.95, 9, 50, 16
125.7, 9, 50, 17
127.0, 9, 50, 18
127.85, 9, 50, 19
126.6, 9, 50, 20
126.65, 9, 50, 21
127.1, 9, 50, 22
127.55, 9, 50, 23
126.85, 9, 50, 24
125.25, 9, 50, 25
125.5, 9, 50, 26
126.5, 9, 50, 27
127.0, 9, 50, 28
126.85, 9, 50, 29
126.9, 9, 50, 30
125.15, 9, 50, 31
124.55, 9, 50, 32
124.2, 9, 50, 33
123.7, 9, 50, 34
123.15, 9, 50, 35
122.85, 9, 50, 37
122.95, 9, 50, 38
122.0, 9, 50, 39
121.8, 9, 50, 40
122.55, 9, 50, 41
124.2, 9, 50, 42
123.45, 9, 50, 43
123.95, 9, 50, 44
124.0, 9, 50, 45
123.6, 9, 50, 46
123.9, 9, 50, 47
122.85, 9, 50, 48
123.45, 9, 50, 49
122.45, 9, 50, 50
122.2, 9, 50, 51
123.55, 9, 50, 52
122.7, 9, 50, 53
122.8, 9, 50, 54
123.4, 9, 50, 56
123.45, 9, 50, 57
123.35, 9, 50, 58
123.7, 9, 50, 59
122.2, 9, 51, 0
122.25, 9, 51, 1
122.4, 9, 51, 2
120.75, 9, 51, 3
122.2, 9, 51, 4
121.35, 9, 51, 5
119.8, 9, 51, 6
119.7, 9, 51, 7
120.9, 9, 51, 8
122.6, 9, 51, 9
121.0, 9, 51, 10
120.4, 9, 51, 11
120.0, 9, 51, 12
120.0, 9, 51, 13
121.1, 9, 51, 14
120.4, 9, 51, 15
120.0, 9, 51, 17
119.5, 9, 51, 18
119.4, 9, 51, 19
120.15, 9, 51, 20
120.0, 9, 51, 21
119.45, 9, 51, 22
118.55, 9, 51, 23
118.3, 9, 51, 24
118.5, 9, 51, 25
118.6, 9, 51, 26
119.2, 9, 51, 27
118.9, 9, 51, 28
118.3, 9, 51, 29
118.6, 9, 51, 30
118.9, 9, 51, 31
118.9, 9, 51, 32
119.85, 9, 51, 33
120.45, 9, 51, 34
120.95, 9, 51, 35
121.65, 9, 51, 37
121.15, 9, 51, 38
120.3, 9, 51, 39
119.1, 9, 51, 40
119.4, 9, 51, 41
118.75, 9, 51, 42
119.0, 9, 51, 43
119.2, 9, 51, 44
119.0, 9, 51, 45
119.85, 9, 51, 46
120.2, 9, 51, 47
119.7, 9, 51, 48
119.5, 9, 51, 49
119.9, 9, 51, 50
119.8, 9, 51, 51
119.8, 9, 51, 52
119.9, 9, 51, 53
119.6, 9, 51, 54
119.95, 9, 51, 55
120.1, 9, 51, 56
120.8, 9, 51, 58
121.25, 9, 51, 59
122.15, 9, 52, 0
122.35, 9, 52, 1
121.5, 9, 52, 2
121.05, 9, 52, 3
120.65, 9, 52, 4
121.0, 9, 52, 5
121.8, 9, 52, 6
122.6, 9, 52, 7
122.75, 9, 52, 8
122.9, 9, 52, 9
123.05, 9, 52, 10
123.3, 9, 52, 11
122.4, 9, 52, 12
122.2, 9, 52, 13
121.45, 9, 52, 14
121.25, 9, 52, 15
121.65, 9, 52, 16
121.45, 9, 52, 17
122.1, 9, 52, 18
122.35, 9, 52, 20
121.7, 9, 52, 21
121.0, 9, 52, 22
120.15, 9, 52, 23
120.35, 9, 52, 24
120.25, 9, 52, 25
120.3, 9, 52, 26
121.0, 9, 52, 27
121.15, 9, 52, 28
120.8, 9, 52, 29
121.0, 9, 52, 30
121.3, 9, 52, 31
120.9, 9, 52, 32
120.7, 9, 52, 33
121.7, 9, 52, 34
120.9, 9, 52, 35
122.25, 9, 52, 36
122.7, 9, 52, 37
122.55, 9, 52, 38
122.8, 9, 52, 40
123.0, 9, 52, 41
123.7, 9, 52, 42
123.4, 9, 52, 43
123.15, 9, 52, 44
122.8, 9, 52, 45
122.2, 9, 52, 46
123.5, 9, 52, 47
124.05, 9, 52, 48
123.0, 9, 52, 49
122.7, 9, 52, 50
123.5, 9, 52, 51
123.0, 9, 52, 52
123.3, 9, 52, 53
122.9, 9, 52, 54
123.45, 9, 52, 55
123.75, 9, 52, 56
123.75, 9, 52, 57
124.5, 9, 52, 58
124.25, 9, 52, 59
124.25, 9, 53, 0
124.7, 9, 53, 2
124.55, 9, 53, 3
124.5, 9, 53, 4
124.95, 9, 53, 5
124.45, 9, 53, 6
125.55, 9, 53, 7
125.4, 9, 53, 8
125.4, 9, 53, 9
126.55, 9, 53, 10
126.55, 9, 53, 11
127.35, 9, 53, 12
127.35, 9, 53, 13
128.4, 9, 53, 14
128.65, 9, 53, 15
129.5, 9, 53, 16
128.95, 9, 53, 17
128.65, 9, 53, 18
128.15, 9, 53, 19
129.2, 9, 53, 20
128.75, 9, 53, 21
129.45, 9, 53, 22
129.75, 9, 53, 24
129.65, 9, 53, 25
127.8, 9, 53, 26
127.85, 9, 53, 27
128.85, 9, 53, 28
128.7, 9, 53, 29
127.95, 9, 53, 30
129.15, 9, 53, 31
129.5, 9, 53, 32
129.3, 9, 53, 33
128.25, 9, 53, 34
129.45, 9, 53, 35
129.65, 9, 53, 36
128.5, 9, 53, 37
128.75, 9, 53, 38
128.7, 9, 53, 39
129.2, 9, 53, 40
130.4, 9, 53, 41
130.55, 9, 53, 42
129.15, 9, 53, 44
129.8, 9, 53, 45
129.7, 9, 53, 46
130.0, 9, 53, 47
129.15, 9, 53, 48
129.0, 9, 53, 49
128.7, 9, 53, 50
127.5, 9, 53, 51
127.65, 9, 53, 52
127.0, 9, 53, 53
126.9, 9, 53, 54
126.2, 9, 53, 55
126.05, 9, 53, 56
126.35, 9, 53, 57
126.4, 9, 53, 58
126.35, 9, 53, 59
125.75, 9, 54, 0
125.9, 9, 54, 1
126.45, 9, 54, 2
126.75, 9, 54, 3
126.05, 9, 54, 4
126.25, 9, 54, 6
126.5, 9, 54, 7
126.5, 9, 54, 8
125.3, 9, 54, 9
125.35, 9, 54, 10
124.3, 9, 54, 11
124.55, 9, 54, 12
126.0, 9, 54, 13
126.9, 9, 54, 14
126.8, 9, 54, 15
127.6, 9, 54, 16
128.65, 9, 54, 17
128.6, 9, 54, 18
127.5, 9, 54, 19
127.6, 9, 54, 20
127.0, 9, 54, 21
128.4, 9, 54, 22
127.5, 9, 54, 23
126.75, 9, 54, 24
126.55, 9, 54, 25
127.85, 9, 54, 27
128.8, 9, 54, 28
129.0, 9, 54, 29
129.25, 9, 54, 30
129.0, 9, 54, 31
129.0, 9, 54, 32
130.5, 9, 54, 33
130.7, 9, 54, 34
130.8, 9, 54, 35
130.4, 9, 54, 36
131.0, 9, 54, 37
130.55, 9, 54, 38
130.0, 9, 54, 39
130.2, 9, 54, 40
130.6, 9, 54, 41
130.9, 9, 54, 42
131.0, 9, 54, 43
130.8, 9, 54, 44
130.55, 9, 54, 45
130.35, 9, 54, 46
130.35, 9, 54, 48
130.05, 9, 54, 49
131.0, 9, 54, 50
130.95, 9, 54, 51
131.2, 9, 54, 52
132.4, 9, 54, 53
132.05, 9, 54, 54
132.8, 9, 54, 55
132.8, 9, 54, 56
131.85, 9, 54, 57
130.35, 9, 54, 58
130.7, 9, 54, 59
132.1, 9, 55, 0
132.4, 9, 55, 1
131.25, 9, 55, 2
130.85, 9, 55, 3
131.75, 9, 55, 4
131.8, 9, 55, 5
132.05, 9, 55, 6
132.05, 9, 55, 7
132.2, 9, 55, 8
132.3, 9, 55, 10
131.6, 9, 55, 11
132.5, 9, 55, 12
132.5, 9, 55, 13
131.85, 9, 55, 14
131.75, 9, 55, 15
131.0, 9, 55, 16
131.15, 9, 55, 17
130.3, 9, 55, 18
130.75, 9, 55, 19
130.85, 9, 55, 20
130.6, 9, 55, 21
131.3, 9, 55, 22
131.7, 9, 55, 23
131.4, 9, 55, 24
131.1, 9, 55, 25
131.4, 9, 55, 26
130.75, 9, 55, 27
131.0, 9, 55, 28
130.6, 9, 55, 30
130.4, 9, 55, 31
130.35, 9, 55, 32
130.2, 9, 55, 33
130.2, 9, 55, 34
129.95, 9, 55, 35
129.9, 9, 55, 36
130.2, 9, 55, 37
130.2, 9, 55, 38
131.8, 9, 55, 39
132.55, 9, 55, 40
132.85, 9, 55, 41
131.75, 9, 55, 42
130.85, 9, 55, 43
131.75, 9, 55, 44
132.35, 9, 55, 45
132.4, 9, 55, 46
132.55, 9, 55, 47
133.0, 9, 55, 48
133.5, 9, 55, 49
133.9, 9, 55, 51
134.9, 9, 55, 52
134.25, 9, 55, 53
134.8, 9, 55, 54
134.8, 9, 55, 55
134.85, 9, 55, 56
134.55, 9, 55, 57
134.05, 9, 55, 58
134.9, 9, 55, 59
134.55, 9, 56, 0
134.5, 9, 56, 1
135.0, 9, 56, 2
135.3, 9, 56, 3
136.35, 9, 56, 4
135.6, 9, 56, 5
135.6, 9, 56, 6
135.75, 9, 56, 7
135.35, 9, 56, 8
135.95, 9, 56, 9
136.0, 9, 56, 11
135.5, 9, 56, 12
134.5, 9, 56, 13
134.4, 9, 56, 14
134.25, 9, 56, 15
135.2, 9, 56, 16
134.35, 9, 56, 17
134.85, 9, 56, 18
135.15, 9, 56, 19
134.8, 9, 56, 20
134.1, 9, 56, 21
134.0, 9, 56, 22
133.85, 9, 56, 23
133.4, 9, 56, 24
133.7, 9, 56, 25
133.75, 9, 56, 26
132.85, 9, 56, 27
133.35, 9, 56, 28
132.85, 9, 56, 29
132.5, 9, 56, 30
132.3, 9, 56, 32
132.95, 9, 56, 33
132.55, 9, 56, 34
133.2, 9, 56, 35
135.15, 9, 56, 36
135.55, 9, 56, 37
135.4, 9, 56, 38
135.8, 9, 56, 39
135.5, 9, 56, 40
135.45, 9, 56, 41
135.1, 9, 56, 42
134.8, 9, 56, 43
135.2, 9, 56, 44
135.0, 9, 56, 45
134.0, 9, 56, 46
134.0, 9, 56, 47
135.3, 9, 56, 48
134.5, 9, 56, 49
135.3, 9, 56, 50
135.3, 9, 56, 51
134.35, 9, 56, 53
134.0, 9, 56, 54
134.8, 9, 56, 55
134.55, 9, 56, 56
134.25, 9, 56, 57
134.2, 9, 56, 58
134.05, 9, 56, 59
134.4, 9, 57, 0
134.35, 9, 57, 1
134.6, 9, 57, 2
134.05, 9, 57, 3
135.2, 9, 57, 4
135.0, 9, 57, 5
135.5, 9, 57, 6
135.2, 9, 57, 7
135.25, 9, 57, 8
135.0, 9, 57, 9
135.05, 9, 57, 10
135.15, 9, 57, 11
135.25, 9, 57, 12
135.2, 9, 57, 14
135.2, 9, 57, 15
135.25, 9, 57, 16
135.2, 9, 57, 17
135.05, 9, 57, 18
135.3, 9, 57, 19
135.9, 9, 57, 20
136.0, 9, 57, 21
135.95, 9, 57, 22
136.1, 9, 57, 23
136.4, 9, 57, 24
137.05, 9, 57, 25
136.85, 9, 57, 26
137.75, 9, 57, 27
137.65, 9, 57, 28
137.7, 9, 57, 29
138.0, 9, 57, 30
138.75, 9, 57, 31
138.5, 9, 57, 32
138.3, 9, 57, 34
138.35, 9, 57, 35
138.0, 9, 57, 36
138.25, 9, 57, 37
139.0, 9, 57, 38
139.0, 9, 57, 39
138.95, 9, 57, 40
139.6, 9, 57, 41
140.45, 9, 57, 42
140.35, 9, 57, 43
140.65, 9, 57, 44
140.75, 9, 57, 45
140.0, 9, 57, 46
139.05, 9, 57, 47
138.25, 9, 57, 48
137.5, 9, 57, 49
138.25, 9, 57, 50
136.7, 9, 57, 51
137.45, 9, 57, 52
136.85, 9, 57, 54
136.6, 9, 57, 55
136.05, 9, 57, 56
136.35, 9, 57, 57
137.2, 9, 57, 58
137.15, 9, 57, 59
137.45, 9, 58, 0
136.95, 9, 58, 1
137.55, 9, 58, 2
137.45, 9, 58, 3
136.55, 9, 58, 4
136.0, 9, 58, 5
136.05, 9, 58, 6
137.0, 9, 58, 7
136.75, 9, 58, 8
137.05, 9, 58, 9
137.35, 9, 58, 10
136.5, 9, 58, 11
136.3, 9, 58, 12
136.15, 9, 58, 13
136.35, 9, 58, 15
136.05, 9, 58, 16
135.1, 9, 58, 17
135.0, 9, 58, 18
135.15, 9, 58, 19
135.05, 9, 58, 20
134.95, 9, 58, 21
134.8, 9, 58, 22
133.8, 9, 58, 23
132.7, 9, 58, 24
132.7, 9, 58, 25
133.3, 9, 58, 26
133.15, 9, 58, 27
132.6, 9, 58, 28
132.7, 9, 58, 29
134.6, 9, 58, 31
133.6, 9, 58, 32
132.75, 9, 58, 33
133.85, 9, 58, 35
134.35, 9, 58, 36
134.6, 9, 58, 37
133.2, 9, 58, 38
132.9, 9, 58, 39
134.05, 9, 58, 41
134.55, 9, 58, 43
133.0, 9, 58, 45
133.4, 9, 58, 47
133.25, 9, 58, 48
133.35, 9, 58, 49
134.0, 9, 58, 51
133.1, 9, 58, 52
132.85, 9, 58, 54
132.8, 9, 58, 55
132.95, 9, 58, 57
133.4, 9, 58, 58
134.0, 9, 59, 0
133.25, 9, 59, 1
133.45, 9, 59, 2
132.95, 9, 59, 3
132.5, 9, 59, 4
133.95, 9, 59, 5
133.75, 9, 59, 6
133.0, 9, 59, 8
132.85, 9, 59, 9
134.8, 9, 59, 11
135.15, 9, 59, 12
135.45, 9, 59, 13
135.4, 9, 59, 15
135.25, 9, 59, 17
135.2, 9, 59, 18
134.9, 9, 59, 20
135.1, 9, 59, 21
135.15, 9, 59, 23
134.35, 9, 59, 24
134.85, 9, 59, 26
134.0, 9, 59, 27
133.55, 9, 59, 28
132.95, 9, 59, 30
132.5, 9, 59, 31
131.75, 9, 59, 33
131.2, 9, 59, 35
131.0, 9, 59, 37
130.3, 9, 59, 38
129.8, 9, 59, 40
129.15, 9, 59, 42
129.6, 9, 59, 43
128.5, 9, 59, 45
128.7, 9, 59, 46
128.0, 9, 59, 48
128.05, 9, 59, 49
128.65, 9, 59, 51
128.3, 9, 59, 53
128.1, 9, 59, 54
128.1, 9, 59, 56
126.8, 9, 59, 57
126.4, 9, 59, 58
126.55, 10, 0, 0
127.0, 10, 0, 2
126.8, 10, 0, 3
126.6, 10, 0, 5
127.75, 10, 0, 8
129.2, 10, 0, 10
129.55, 10, 0, 11
129.55, 10, 0, 13
129.5, 10, 0, 14
129.2, 10, 0, 16
129.3, 10, 0, 17
126.85, 10, 0, 19
126.8, 10, 0, 21
127.0, 10, 0, 23
126.1, 10, 0, 25
127.2, 10, 0, 26
126.95, 10, 0, 28
127.05, 10, 0, 30
127.75, 10, 0, 31
126.95, 10, 0, 33
126.65, 10, 0, 34
126.35, 10, 0, 36
126.35, 10, 0, 38
124.3, 10, 0, 39
125.25, 10, 0, 41
125.25, 10, 0, 43
123.9, 10, 0, 45
124.5, 10, 0, 47
124.25, 10, 0, 48
124.75, 10, 0, 49
124.25, 10, 0, 50
124.4, 10, 0, 52
125.35, 10, 0, 53
124.7, 10, 0, 55
125.25, 10, 0, 56
125.2, 10, 0, 58
125.3, 10, 1, 0
126.95, 10, 1, 1
126.5, 10, 1, 3
126.15, 10, 1, 5
126.7, 10, 1, 6
125.85, 10, 1, 8
127.0, 10, 1, 10
128.35, 10, 1, 12
128.55, 10, 1, 13
129.3, 10, 1, 15
129.0, 10, 1, 16
129.95, 10, 1, 18
130.45, 10, 1, 20
130.8, 10, 1, 21
131.25, 10, 1, 23
131.05, 10, 1, 25
131.0, 10, 1, 27
130.85, 10, 1, 28
131.0, 10, 1, 30
130.75, 10, 1, 32
130.0, 10, 1, 34
130.0, 10, 1, 35
131.7, 10, 1, 37
132.15, 10, 1, 39
133.1, 10, 1, 40
134.25, 10, 1, 42
134.6, 10, 1, 44
133.65, 10, 1, 45
135.0, 10, 1, 47
136.75, 10, 1, 49
136.85, 10, 1, 51
136.15, 10, 1, 52
135.55, 10, 1, 54
136.5, 10, 1, 56
136.15, 10, 1, 58
136.0, 10, 1, 59
135.9, 10, 2, 1
136.4, 10, 2, 4
136.7, 10, 2, 5
137.45, 10, 2, 6
138.05, 10, 2, 8
138.2, 10, 2, 9
136.7, 10, 2, 11
137.8, 10, 2, 13
136.65, 10, 2, 16
137.65, 10, 2, 17
137.9, 10, 2, 18
138.4, 10, 2, 20
138.4, 10, 2, 22
136.45, 10, 2, 23
136.0, 10, 2, 25
138.0, 10, 2, 27
136.0, 10, 2, 29
135.1, 10, 2, 31
135.45, 10, 2, 32
134.75, 10, 2, 34
134.0, 10, 2, 35
133.5, 10, 2, 36
134.15, 10, 2, 38
135.2, 10, 2, 39
135.45, 10, 2, 40
135.0, 10, 2, 41
135.35, 10, 2, 42
134.85, 10, 2, 43
135.0, 10, 2, 44
136.45, 10, 2, 45
136.65, 10, 2, 46
135.7, 10, 2, 48
136.1, 10, 2, 49
135.35, 10, 2, 50
135.05, 10, 2, 51
134.2, 10, 2, 52
133.95, 10, 2, 53
134.95, 10, 2, 54
133.95, 10, 2, 56
134.95, 10, 2, 57
134.95, 10, 2, 58
133.7, 10, 2, 59
132.85, 10, 3, 0
133.85, 10, 3, 2
134.3, 10, 3, 4
132.95, 10, 3, 5
132.15, 10, 3, 6
132.45, 10, 3, 7
132.65, 10, 3, 8
132.3, 10, 3, 10
133.25, 10, 3, 11
131.25, 10, 3, 12
131.25, 10, 3, 13
130.35, 10, 3, 14
130.25, 10, 3, 16
130.5, 10, 3, 17
130.2, 10, 3, 19
130.0, 10, 3, 21
130.65, 10, 3, 22
132.1, 10, 3, 23
132.8, 10, 3, 25
132.5, 10, 3, 26
130.45, 10, 3, 27
129.95, 10, 3, 28
129.9, 10, 3, 29
130.95, 10, 3, 30
130.85, 10, 3, 32
132.3, 10, 3, 34
132.1, 10, 3, 35
132.45, 10, 3, 37
132.35, 10, 3, 38
133.05, 10, 3, 39
133.45, 10, 3, 41
134.0, 10, 3, 42
134.25, 10, 3, 43
133.95, 10, 3, 44
134.3, 10, 3, 45
133.95, 10, 3, 46
133.8, 10, 3, 47
134.0, 10, 3, 49
133.0, 10, 3, 50
131.95, 10, 3, 51
132.2, 10, 3, 52
132.35, 10, 3, 53
132.4, 10, 3, 54
131.7, 10, 3, 56
131.25, 10, 3, 57
130.8, 10, 3, 58
130.1, 10, 4, 0
130.1, 10, 4, 1
130.15, 10, 4, 2
130.95, 10, 4, 4
130.7, 10, 4, 6
130.6, 10, 4, 7
130.65, 10, 4, 8
130.0, 10, 4, 9
130.1, 10, 4, 10
129.6, 10, 4, 11
129.7, 10, 4, 12
127.9, 10, 4, 13
128.3, 10, 4, 14
127.7, 10, 4, 16
128.15, 10, 4, 17
128.25, 10, 4, 18
128.0, 10, 4, 20
127.8, 10, 4, 21
127.95, 10, 4, 22
128.75, 10, 4, 24
128.6, 10, 4, 25
129.0, 10, 4, 26
129.0, 10, 4, 28
129.7, 10, 4, 29
129.3, 10, 4, 30
129.1, 10, 4, 31
129.2, 10, 4, 32
130.25, 10, 4, 33
130.45, 10, 4, 34
131.65, 10, 4, 35
132.0, 10, 4, 36
131.75, 10, 4, 38
130.3, 10, 4, 39
130.3, 10, 4, 40
130.5, 10, 4, 41
130.6, 10, 4, 42
131.0, 10, 4, 43
131.0, 10, 4, 44
131.05, 10, 4, 45
131.2, 10, 4, 46
131.5, 10, 4, 47
131.7, 10, 4, 48
131.1, 10, 4, 49
130.45, 10, 4, 51
130.6, 10, 4, 52
131.25, 10, 4, 53
131.9, 10, 4, 54
132.0, 10, 4, 55
131.85, 10, 4, 57
130.95, 10, 4, 58
131.25, 10, 4, 59
130.65, 10, 5, 0
130.3, 10, 5, 1
129.35, 10, 5, 2
129.1, 10, 5, 3
129.6, 10, 5, 4
129.95, 10, 5, 5
129.25, 10, 5, 7
128.8, 10, 5, 8
128.55, 10, 5, 9
128.5, 10, 5, 10
128.75, 10, 5, 11
129.25, 10, 5, 12
129.0, 10, 5, 14
128.7, 10, 5, 15
129.45, 10, 5, 16
130.45, 10, 5, 17
131.05, 10, 5, 18
131.75, 10, 5, 19
131.3, 10, 5, 20
130.0, 10, 5, 21
129.55, 10, 5, 22
129.0, 10, 5, 23
129.55, 10, 5, 24
129.1, 10, 5, 26
128.7, 10, 5, 27
128.8, 10, 5, 29
128.8, 10, 5, 30
127.3, 10, 5, 31
126.95, 10, 5, 32
127.2, 10, 5, 34
127.1, 10, 5, 35
128.0, 10, 5, 36
127.6, 10, 5, 37
127.8, 10, 5, 38
127.0, 10, 5, 39
